,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
2767,29003.62367,24920.73295,24075.70978,28445.09896,29469.07575,29240.78664,34689.73205,27905.99406,29424.98843,34753.31559,32884.25323,32112.38418,31149.64543,30289.83738,36091.75158,38814.95613,35452.53837,36111.71292,31594.70869,39310.65264
2768,30024.37741,26655.63242,25409.26347,29023.51616,29854.33149,29949.60437,35699.58033,29944.36492,30636.97182,36092.72476,34333.19321,33001.97646,33123.67662,32501.08553,37604.83246,40075.94474,35703.66035,37545.42421,33510.47252,40781.81672
2769,31017.21312,28107.61802,26611.09407,29735.04514,30304.00852,30845.07483,36890.12107,31565.43794,32094.94798,37515.11583,36303.64472,33756.68958,34948.96886,34516.25613,39562.19482,41525.59073,36042.94902,38987.44879,35319.27942,42239.35554
2770,32004.13689,29229.41873,27338.16774,30249.4705,30638.42706,31360.0023,38054.36016,32725.13907,33276.22404,38813.58954,38248.40823,34292.18252,36332.59746,36651.32028,41671.71384,42818.11537,36365.08319,40363.53778,36987.56911,43905.28701
2771,32755.91856,30331.58428,27940.33667,30657.56551,30926.58622,31901.86114,39141.81077,33525.09125,34312.68832,40010.21481,40379.46493,34698.28508,37366.50002,38624.37387,43786.41812,43546.13885,36801.51037,41839.25698,38317.61477,45569.82831
2772,33629.02121,31479.55506,28332.39257,31318.83869,31542.26025,32771.46499,39980.98285,34007.77514,35680.94093,41279.17643,42785.15357,35448.18708,38285.79351,40230.18243,46110.67557,44298.4587,37542.81225,43631.03251,39212.94117,47313.84331
2773,34048.09429,32852.69332,28675.21493,32054.31176,31952.93855,33619.09115,40434.13202,34416.67648,36821.04547,42477.84371,44993.04501,35995.1454,39525.5666,41931.79249,48113.90638,45007.85586,38314.2583,45166.79149,39299.20293,48641.13411
2774,34474.91753,34312.57634,29051.57555,32812.09869,32588.01012,34455.13684,41039.23457,34782.59661,37702.53152,43481.84165,47019.29771,36400.57834,40599.09016,43418.22851,49640.4901,45786.54053,39177.11174,46443.18761,39776.72618,49743.7826
2775,34731.8598,35457.60603,29460.07405,33522.01671,33446.51966,35194.09056,41365.7845,34880.42903,38448.41722,44116.35276,48505.37448,36807.3944,41319.49727,43863.65099,50841.91034,46471.16995,40251.33492,47450.47176,40566.09348,50729.10372
2776,34546.49746,35870.66891,29880.87533,33676.05302,33697.81653,35341.72377,40707.19365,34864.25898,38132.67027,44209.736,48787.18017,36717.0088,41543.90182,43497.43513,50919.64451,46343.29131,40712.19693,47516.81755,40972.35433,50755.54679
2777,33623.21195,35334.61858,29947.40771,33080.95049,33456.06051,34691.63053,39095.19809,34591.37947,37062.83677,43292.96267,47606.52327,35902.16015,40917.41502,42803.06356,49649.27491,44824.69091,40297.71308,46314.23384,40434.36287,49583.2513
2778,32463.88664,33978.40045,29773.32212,32065.56265,32665.16164,33711.62167,37416.11847,34606.32166,36022.82274,42444.47789,45519.00651,35234.20861,39829.04985,42059.57445,47841.73878,42786.19266,39355.74939,44236.32659,39351.97767,48217.62126
2779,32890.48475,33700.74664,30940.54916,32746.07789,33636.11764,34458.83006,37314.58636,35689.55872,36481.39344,42726.60005,45186.65367,36059.73327,40277.28811,42352.7068,47543.53916,42281.65137,39744.50835,43216.91733,38943.93895,48021.06967
2780,32077.26464,32570.16752,30429.47049,31895.0454,32924.75769,33690.37504,36260.0891,35217.74689,35130.33249,41440.92051,43418.03125,35539.10869,39528.88157,41129.28032,45815.8621,40430.86149,38602.66276,41704.60742,37638.72444,46593.01967
2781,30267.94199,30367.37513,28380.77707,28929.73404,30175.36689,30919.30268,33761.66503,33109.82976,31734.60538,38309.3655,39665.19825,33764.00836,37584.95333,38087.81517,42238.05024,36807.29844,35891.73354,39175.56325,35616.65379,43735.52122
2782,27847.24371,27658.44525,25518.34043,25613.36282,26922.57186,27645.40419,30973.32519,30270.84747,28180.24318,34593.16831,35452.01126,31278.03189,35224.55116,34573.4186,38354.9404,33022.39032,32720.39269,36203.40137,33403.69347,40659.83655
2783,25804.81466,25321.54828,23489.84531,23616.15907,24865.87083,25445.64432,28512.0286,27934.04139,25732.5988,31963.73695,32310.10997,29060.58369,32997.78746,31976.52046,35316.72299,30199.27704,30375.72661,33593.12612,31415.38525,38223.72727
2784,24555.69322,23670.45566,22326.77933,22332.32338,23695.11318,24182.18908,26871.19453,26557.93074,24332.36675,30269.49415,30282.47184,27553.59471,31323.93379,30084.87432,33489.2795,28485.60509,29009.9495,31707.85271,29817.43029,36640.12227
2785,23697.44815,22607.98084,21689.35718,21686.85731,22972.85244,23421.00522,25617.29436,25891.25162,23528.16349,29169.18621,28905.90952,26480.08993,30123.67458,28843.2252,32344.07852,27490.86039,28233.85595,30428.25718,28723.51853,35578.37326
2786,23167.48376,21855.99266,21445.99822,21460.76876,22689.29676,23023.45228,24803.79093,25635.48558,23141.90562,28554.7193,28100.18309,25860.42908,29361.67611,28381.30868,31666.78588,27011.80289,27875.01776,29735.30494,27994.49278,35140.02476
2787,23135.09847,21464.30871,21812.5981,21754.69198,22996.90129,23315.78043,24445.61332,25931.49414,23427.63326,28570.69676,27976.03194,25689.56003,28933.56235,28642.83626,31823.4831,27335.03458,28223.54734,29512.07185,27667.10807,35398.49111
2788,23648.74781,21512.08881,23413.39874,23454.96014,24672.58144,24956.31706,24746.89068,27578.34421,25084.12812,29848.82169,29435.88694,26087.35085,29012.87669,30172.24301,33379.26541,29207.2102,29920.21214,30014.66383,27658.90051,36782.57352
2789,24704.41257,21847.47139,26632.50051,26825.78228,28004.67975,28190.09605,25616.77456,30953.23907,28605.00424,32744.95628,32670.58866,27108.25063,29525.03494,33291.53358,36661.64459,32412.01382,33033.19626,30933.92403,27874.59281,39294.81632
2790,25532.93793,22138.9501,27807.91323,27694.53493,28984.57501,29381.32349,26305.35199,32231.06124,29584.78937,33456.14507,33535.74089,27885.29991,29956.41155,34214.07367,37643.83923,33317.37935,34077.33802,31893.90793,28039.73541,40635.49648
2791,27404.31205,24021.55524,28431.87103,28150.8023,29277.26681,29799.44415,27770.26085,32888.58491,29706.35267,34217.81579,34362.01832,29538.76114,31885.60302,34475.18381,38179.48971,33633.20468,34756.06085,34115.10764,29492.48671,41409.75958
2792,29340.1267,25987.87211,29482.66341,28955.70785,30017.45589,30584.37032,29326.00694,33922.55335,30466.18279,35590.18775,36106.76696,31272.50278,34333.23141,35415.14217,39467.71646,34393.39627,35688.65767,36318.47768,31545.41939,42618.45313
2793,31139.11714,27786.29352,30492.66306,29945.55884,30825.32127,31438.00947,30583.78611,34900.04682,31243.96859,36884.52933,38285.41083,32660.64908,36754.11541,36688.13995,41098.03794,35254.73307,36747.14625,38237.09898,33638.62147,44072.63771
2794,32486.83907,29478.98409,31378.21909,30899.5015,31550.66485,32210.06588,31338.59803,35411.79375,31726.23551,37831.00172,40418.93585,33569.97652,39384.22191,37907.67605,42793.41025,36176.38985,37551.22711,39773.40487,35549.31017,45171.32053
2795,33488.55255,31135.37931,32086.21798,31753.82061,32138.91673,32689.74585,32052.13032,35394.83942,32069.70091,38561.38597,42487.58948,34182.95493,41663.58986,38822.12086,44367.45506,37128.31851,38381.66968,41177.34278,37603.87781,45916.73521
2796,34395.82516,32797.53187,32890.92626,33055.05525,32999.8373,33461.88021,32850.31173,35449.087,32741.0861,39528.90556,44737.1999,34634.34799,43610.99474,39825.80248,46087.59386,38412.3636,39499.31028,42474.3442,39616.18158,46395.50412
2797,35340.5857,34183.2001,33567.04905,34275.44859,33902.1685,34055.14273,33938.85118,35425.45856,33105.11561,40255.6137,46581.99663,34843.76746,44748.45332,40537.38157,47743.79555,39791.08722,40648.1772,43935.3029,41544.20464,46718.76275
2798,36386.7927,35444.5003,34138.27458,35546.38417,34901.20707,34561.608,35118.81922,35382.50028,33453.64535,40959.84318,48043.505,35068.54802,45239.87185,40983.5747,48963.77074,41160.57619,41660.43556,45322.63552,43454.6172,47109.71406
2799,37196.86392,36246.45177,34661.07731,36622.50667,35616.16819,34844.85686,35894.65299,35137.22006,33841.40738,41474.7868,48626.16324,35095.24302,45540.29638,41524.32395,49657.06108,42522.74269,42587.3323,46574.69084,44835.43794,47356.90904
2800,37535.64135,36446.68,34630.47848,36847.71259,35496.60739,34553.46296,36093.75672,34746.01527,33667.28349,41302.1961,48138.09002,34820.87068,45651.20102,41539.56698,49162.04368,43015.32376,42580.0825,47113.21769,45519.46322,47271.00809
2801,37069.8757,35759.8154,33858.29856,36126.64241,34766.38544,33489.65632,35326.04127,33822.45793,33183.28816,40252.30518,46300.41681,34459.85166,45088.64522,40874.28117,47612.04538,42502.09877,41386.85344,46219.00648,44979.93177,46984.2042
2802,36046.74491,34565.62561,32860.46012,34721.13094,34113.14805,32849.7487,34136.03087,33048.33772,32592.01086,38400.55317,44484.07914,33928.33019,43925.52414,39821.33774,46326.50191,41327.9927,39888.25654,44315.81264,43116.64798,46683.64772
2803,36241.96483,35065.64088,33405.00779,35119.23774,35166.85924,33544.5251,34434.39014,33501.96028,33615.78382,38374.96795,44551.19762,34266.63993,43803.3777,39906.49871,46380.64836,41701.1866,39625.8014,43466.75202,42280.095,47088.67769
2804,35460.59635,34330.74152,32387.53125,34276.05992,34574.2886,32905.18723,33539.0869,32535.67492,32687.29194,36888.48146,42899.18193,33602.25471,42280.58821,38424.19052,44655.59883,40780.18334,38346.76163,41938.91123,40823.14457,46372.67599
2805,33483.70099,31733.82147,29333.65542,31185.78655,32011.6868,30955.11769,31545.91433,29968.32815,29841.64808,33407.74076,39335.77772,31906.68475,39054.44352,35175.71365,40441.79017,37993.57835,36004.61871,39609.75557,38193.65135,44021.49132
2806,30920.36627,28309.63014,25943.86579,27602.24968,28858.32414,28455.11936,29195.56752,27152.16582,26718.29555,29679.22392,35390.80482,29694.25621,35475.04266,31698.72232,36464.99395,34816.64513,33359.65636,36898.21814,35157.72985,41262.92804
2807,28679.43789,25907.8348,23635.98742,25255.40586,26663.22929,26200.39681,26939.56674,25110.3106,24577.96385,27055.28888,32417.21669,27662.86461,32586.94084,29284.8978,33761.20941,32386.51422,31081.8417,34368.81029,32572.54365,38782.63942
2808,26969.87549,24408.85282,22256.93458,23825.83914,25288.45867,24747.1971,25619.40189,23987.02456,23442.9937,25457.29837,30349.10273,26169.37575,30667.94634,27854.76592,32029.0165,30873.18962,29478.89934,32508.15502,30709.8429,37193.69264
2809,25875.84697,23537.9974,21449.10272,23067.69731,24613.34298,23870.04987,24710.76769,23421.83951,22915.88075,24455.83607,29017.04373,25222.7267,29441.70307,27006.15287,30787.35773,30146.85494,28499.72183,31179.54945,29625.06862,36363.50396
2810,25218.96892,23169.87321,21111.50242,22789.73977,24245.57115,23278.84368,24098.73386,23261.32897,22673.02274,24020.90613,28171.76566,24628.10411,28805.95189,26636.73531,29811.02012,29866.86527,27974.48835,30303.55518,29099.3661,35942.25588
2811,24749.56341,23360.25791,21375.15758,22924.60337,24516.98535,23143.40348,23761.42863,23669.64752,23071.4232,24199.69755,27995.06209,24357.09788,28969.93502,26929.98156,29810.20562,30298.92287,27829.98645,29832.87648,29106.27257,36176.47207
2812,24655.4776,24893.86002,22989.57913,24437.25969,26161.38588,23737.93953,23763.6497,25351.71464,24843.51958,25763.84093,29375.17868,24496.2239,30624.96822,28624.03761,30676.54184,32059.40503,28302.48626,29722.51518,30006.28747,37471.49268
2813,24867.14328,27932.19578,26233.78739,27754.62501,29456.62342,24673.85075,24236.85679,28911.26995,28325.94267,28915.70144,32384.67427,24960.77795,33667.5956,31949.54541,33311.02119,35306.54963,29327.45899,30086.50019,31412.34214,39931.2624
2814,25117.18731,29369.89253,27335.15544,28836.92898,30877.8481,25504.83999,24796.4788,30351.59701,29302.02289,29875.99565,33303.50011,25350.57236,34386.53642,33006.06698,33975.64755,36587.22597,30267.20416,30670.00641,32604.45059,41174.30207
2815,27220.23272,29878.41125,27704.85519,29674.52663,31352.96113,27362.13676,26254.25859,30886.70118,29533.53137,30285.61318,34276.86838,27071.30648,35187.24499,33245.31835,34550.68252,37698.03577,32037.54827,32606.1231,34429.79557,42490.12136
2816,29655.46596,30813.92934,28783.38948,30956.87861,32268.13253,29355.99526,28064.34576,31743.1206,30256.74528,31212.04208,35783.48802,28966.5693,37056.75412,33898.20592,36115.34537,39585.58801,33718.66956,35065.06585,36432.81747,44298.01552
2817,32069.84428,31829.21128,30111.7712,32458.52177,33426.7536,30972.84449,29596.26299,32868.32991,31283.81502,32240.12378,37579.97131,30449.8237,39221.67179,34595.0382,38106.62308,41875.82742,35356.11476,37179.13709,38662.26967,46360.36917
2818,34402.71904,32777.50038,31199.51714,33923.70321,34162.60643,32193.3538,30339.50472,33709.61449,32067.16918,33021.66296,39311.92156,31798.30577,41042.68152,34960.30785,40048.40402,44378.4273,36762.95293,39376.58659,40739.30396,48053.77364
2819,36656.80895,33647.03029,32223.17727,35348.02683,34784.85718,33432.77174,30670.81155,34458.56602,32706.09109,33815.89965,40935.57276,33108.63931,42544.42017,35042.87952,41983.19519,46619.53305,38053.56902,41453.2022,42790.41594,49399.90116
2820,38626.87402,34636.04203,33423.45856,36956.14895,35741.15987,34649.45696,30382.14018,35370.76909,33656.28526,34912.98805,42837.90459,34277.93573,44253.08597,35095.37527,44032.86195,49186.05988,39455.81493,43483.01601,44806.25503,50685.93739
2821,40340.5884,35428.68762,34632.77092,38371.7689,36360.83035,35750.83013,30307.48336,36176.11387,34564.6908,36175.02169,44458.30779,35358.52216,45753.51037,34938.87801,45806.99728,51287.25788,40999.51771,45281.74842,46477.42075,51523.61579
2822,41625.98895,36070.17929,35769.89535,39746.64132,36784.2252,36671.02879,30040.49714,37035.55215,35525.63235,37597.73636,45843.65461,36498.40426,47132.47063,34635.62488,47458.85365,52671.4567,42384.41814,46793.61568,47755.28175,52001.40423
2823,42400.73886,36770.21105,36723.80042,40886.8071,36838.95916,37326.11057,29731.38873,37634.07339,36344.72572,38868.93281,46826.15606,37567.80108,48212.55926,34542.50584,48725.0625,53420.26206,43487.48614,47794.69713,48487.15961,52259.41159
2824,42500.43554,36696.09377,36834.2413,41110.799,36203.52073,37401.25527,29459.33053,37554.79001,36448.06377,39355.85806,46459.57369,38244.78088,48396.05161,34243.18389,48978.68283,53030.8933,43845.8342,48094.93224,48847.23581,52002.62419
2825,41426.29984,35928.01917,35885.83598,40301.75031,35402.79837,36501.3527,29163.5414,36883.01328,35811.10674,38679.71563,44698.53673,38161.66631,47279.97848,33843.16493,47912.48259,51413.23894,43131.0589,47407.02907,48080.68407,51074.04261
2826,39683.92821,35041.69888,34372.16134,38894.15855,34943.45879,35225.59587,29156.3505,36121.40541,34691.343,37229.27342,42506.57767,37432.1439,44944.74964,33764.95348,45769.28001,49660.83313,41524.64421,45786.46182,46129.94185,50384.43743
2827,39580.39659,35658.17791,34590.799,38974.02218,35731.80119,35357.6206,30675.7682,36893.55917,35276.16955,37227.71221,42077.54787,37928.24846,44002.09604,34797.0616,44684.13597,49210.56646,40696.00055,45071.86271,45462.67603,50065.10696
2828,38180.97494,34508.1886,33273.64157,37822.51955,35300.6482,34385.17735,30331.8166,36077.7228,34467.73318,36005.68362,40717.357,37112.641,41792.31382,33957.54007,42710.56076,47561.78968,39466.75726,43649.39439,44102.20204,48393.23661
2829,35052.33034,31524.82439,30051.1631,34677.63392,33712.04226,32244.311,28333.94153,33411.03185,31544.81727,32845.22409,38064.80475,34345.2064,37762.82733,31606.08234,38864.20037,45033.60762,37161.29596,40772.27272,41653.33682,45535.02677
2830,31227.6117,28255.14658,26436.81819,30887.13842,31349.66552,29586.82529,25823.13265,30315.10592,28209.29385,29382.78605,35058.91546,30931.09005,33748.57594,28931.93763,34961.76107,42144.05485,34573.47793,37368.63247,38858.93897,42572.44633
2831,28658.13645,25822.3799,24041.09064,28151.14326,29241.9829,27168.50608,24134.84849,27823.79314,25958.21057,26871.36611,32262.40724,28391.41169,30826.35081,27148.79226,32084.29379,39528.91335,32153.53215,34555.61257,36519.86924,40115.61535
2832,27004.37489,24522.92166,22734.69069,26387.21691,27749.15917,25510.32585,23202.8811,26586.67935,24636.80685,25324.6955,30191.05267,26768.19313,28959.08328,26107.09672,30290.03529,37638.76498,30402.57136,32827.02473,34824.55175,38171.80162
2833,25962.36116,23638.37175,22008.79717,25392.31627,26632.01573,24504.86557,22764.55523,25792.24092,23868.77668,24434.07974,28734.74495,25824.81975,27794.13364,25631.0307,29128.24015,36344.80506,29165.50673,31763.63171,33483.71325,36802.58113
2834,25503.23953,23251.86114,21570.80922,24835.56711,25736.99721,23940.95002,22749.86432,25483.28873,23553.10289,24072.74966,27916.01078,25504.46654,27150.72434,25465.95726,28543.34472,35450.62873,28372.22076,31373.66754,32781.48257,36026.77752
2835,25628.30918,23404.17307,21721.76569,24996.31136,25380.10791,23630.24531,23314.70238,25748.05254,23811.27409,24299.65571,27384.74178,25849.43544,27428.30332,26034.597,28731.99985,34929.34171,27933.68665,31848.3644,32806.91972,35956.66924
2836,27099.11274,24994.313,23236.86582,26495.57348,25565.08369,23605.5928,25298.8192,27531.30665,25515.67057,25863.20353,27602.63263,27588.21964,29114.14999,28073.48233,30515.10747,35168.66933,27956.5596,33655.83726,33617.62113,37204.08143
2837,30213.54942,28317.38567,26475.81177,29906.83419,26365.01129,23886.48906,29033.0013,31106.50548,28916.30938,28848.41537,28314.20508,30820.77523,32411.28689,31693.13471,33861.7547,36095.42939,28288.08076,36813.48054,35077.05773,39527.09986
2838,31481.81164,29672.69504,27637.2287,31331.97113,26890.69354,24496.9828,30277.28399,32574.04597,30071.81176,29825.61581,29033.87899,31962.01289,33371.19603,32554.21148,35004.12654,37114.2106,28831.81891,38050.62342,36113.62292,40776.28434
